order_id,customer_id,order_date,product_name,product_category,quantity,price,payment_method,channel,country
15709,3672,2024-04-21,Xiaomi Mi 11,Phone,1,549.0,Cash,Offline,Germany
15710,2390,2024-04-21,Samsung Galaxy Tab S8,Tablet,1,849.0,Online,Offline,UK
15711,2900,2024-04-21,Screen Protector,Accessory,1,40.0,Card,Online,Japan
15712,2900,2024-04-21,Apple Pencil,Accessory,1,129.0,Card,Online,Japan
15713,1196,2024-04-21,Screen Protector,Accessory,1,40.0,Online,Online,China
15714,1196,2024-04-21,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,China
15715,399,2024-04-21,Dell XPS 13,Laptop,1,1299.0,Card,Online,Germany
15716,2900,2024-04-21,Apple AirPods Pro,Accessory,1,259.0,Card,Online,Japan
15717,2900,2024-04-21,iPad Pro 12.9,Tablet,1,1149.0,Card,Online,Japan
15718,3111,2024-04-21,Screen Protector,Accessory,2,40.0,Cash,Offline,Russia
15719,4442,2024-04-21,Samsung Galaxy S23,Phone,1,999.0,Cash,Online,China
15720,4442,2024-04-21,Samsung Travel Adapter,Accessory,1,34.0,Cash,Online,China
15721,4442,2024-04-21,Screen Protector,Accessory,1,40.0,Cash,Online,China
15722,1528,2024-04-21,Screen Protector,Accessory,1,40.0,Card,Offline,USA
15723,1528,2024-04-21,Google Pixel 7,Phone,1,749.0,Card,Offline,USA
15724,3878,2024-04-22,Screen Protector,Accessory,1,40.0,Online,Online,France
15725,992,2024-04-22,Asus ZenBook,Laptop,2,1099.0,Online,Online,Spain
15726,21,2024-04-22,Lenovo ThinkPad X1,Laptop,1,1499.0,Online,Offline,China
15727,3878,2024-04-22,Apple AirPods Pro,Accessory,1,259.0,Online,Online,France
15728,1059,2024-04-22,Samsung Galaxy S23,Phone,1,999.0,Cash,Offline,UK
15729,2715,2024-04-22,Asus ZenBook,Laptop,1,1099.0,Card,Offline,China
15730,3473,2024-04-22,Samsung Travel Adapter,Accessory,1,34.0,Card,Offline,China
15731,1059,2024-04-22,Sony WH-1000XM4,Accessory,1,359.0,Cash,Offline,UK
15732,2795,2024-04-22,Apple Pencil,Accessory,1,129.0,Cash,Offline,France
15733,1059,2024-04-22,Screen Protector,Accessory,1,40.0,Cash,Offline,UK
15734,534,2024-04-22,MacBook Pro 16,Laptop,1,2099.0,Card,Offline,Germany
15735,2398,2024-04-22,Apple Mouse,Accessory,1,99.0,Online,Online,Russia
15736,2398,2024-04-22,MacBook Pro 16,Laptop,1,2099.0,Online,Online,Russia
15737,3223,2024-04-22,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Cash,Online,UK
15738,4562,2024-04-22,Dell XPS 13,Laptop,1,1299.0,Card,Offline,Russia
15739,814,2024-04-22,MacBook Pro 16,Laptop,1,2099.0,Card,Offline,Russia
15740,534,2024-04-22,Apple Mouse,Accessory,1,99.0,Card,Offline,Germany
15741,2268,2024-04-22,Apple AirPods Pro,Accessory,1,259.0,Online,Offline,UK
15742,3563,2024-04-22,Apple Mouse,Accessory,2,99.0,Online,Offline,Japan
15743,1790,2024-04-22,Samsung Galaxy S21,Phone,2,799.0,Card,Online,USA
15744,1790,2024-04-22,Samsung Travel Adapter,Accessory,1,34.0,Card,Online,USA
15745,3878,2024-04-22,iPhone 15,Phone,1,1249.0,Online,Online,France
15746,298,2024-04-22,Dell XPS 15,Laptop,1,1599.0,Cash,Online,Germany
15747,2268,2024-04-22,iPad Pro 12.9,Tablet,1,1149.0,Online,Offline,UK
15748,826,2024-04-22,Xiaomi Mi 11,Phone,1,549.0,Cash,Online,Japan
15749,2268,2024-04-22,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Offline,UK
15750,791,2024-04-22,USB-C Charger,Accessory,1,34.0,Online,Online,Russia
15751,2268,2024-04-22,Screen Protector,Accessory,1,40.0,Online,Offline,UK
15752,4723,2024-04-22,Apple Pencil,Accessory,1,129.0,Online,Online,USA
15753,3922,2024-04-23,Asus ZenBook,Laptop,1,1099.0,Cash,Online,China
15754,560,2024-04-23,Lenovo ThinkPad X1,Laptop,1,1499.0,Online,Offline,China
15755,4609,2024-04-23,MacBook Pro 16,Laptop,1,2099.0,Online,Offline,Russia
15756,4609,2024-04-23,Apple Mouse,Accessory,1,99.0,Online,Offline,Russia
15757,437,2024-04-23,Dell XPS 15,Laptop,1,1599.0,Card,Offline,China
15758,4208,2024-04-23,Samsung Travel Adapter,Accessory,1,34.0,Card,Offline,China
15759,588,2024-04-23,MacBook Air 13,Laptop,2,1199.0,Card,Offline,China
15760,2413,2024-04-23,Screen Protector,Accessory,1,40.0,Cash,Offline,Japan
15761,115,2024-04-23,HDMI Cable,Accessory,1,18.0,Online,Online,USA
15762,762,2024-04-23,Samsung Travel Adapter,Accessory,2,34.0,Online,Online,Russia
15763,2413,2024-04-23,Xiaomi Redmi Note 12,Phone,1,399.0,Cash,Offline,Japan
15764,191,2024-04-23,Apple Mouse,Accessory,1,99.0,Cash,Offline,South Korea
15765,3565,2024-04-23,Apple AirPods Pro,Accessory,1,259.0,Online,Offline,China
15766,3326,2024-04-23,Apple 20W USB-C Power Adapter,Accessory,2,22.0,Card,Offline,China
15767,809,2024-04-23,Screen Protector,Accessory,1,40.0,Cash,Offline,UK
15768,3565,2024-04-23,iPad Pro 12.9,Tablet,1,1149.0,Online,Offline,China
15769,809,2024-04-23,Apple Pencil,Accessory,1,129.0,Cash,Offline,UK
15770,4349,2024-04-23,Lenovo ThinkPad X1,Laptop,1,1499.0,Online,Online,USA
15771,809,2024-04-23,iPad 9th Gen,Tablet,1,549.0,Cash,Offline,UK
15772,1786,2024-04-23,Apple Mouse,Accessory,1,99.0,Online,Offline,Japan
15773,1786,2024-04-23,MacBook Pro 16,Laptop,1,2099.0,Online,Offline,Japan
15774,1531,2024-04-23,Sony WH-1000XM4,Accessory,2,359.0,Card,Online,Germany
15775,2156,2024-04-23,MacBook Air 13,Laptop,1,1199.0,Cash,Online,USA
15776,3264,2024-04-23,Apple Mouse,Accessory,1,99.0,Card,Online,China
15777,1815,2024-04-24,Logitech MX Master Mouse,Accessory,1,109.0,Cash,Online,USA
15778,1826,2024-04-24,Samsung Travel Adapter,Accessory,1,34.0,Online,Offline,USA
15779,1952,2024-04-24,Dell XPS 15,Laptop,1,1599.0,Online,Online,France
15780,1826,2024-04-24,Sony WH-1000XM4,Accessory,1,359.0,Online,Offline,USA
15781,2541,2024-04-24,Xiaomi Mi 11,Phone,1,549.0,Online,Online,China
15782,3146,2024-04-24,Samsung Travel Adapter,Accessory,1,34.0,Online,Online,USA
15783,4440,2024-04-24,iPad Pro 12.9,Tablet,1,1149.0,Online,Online,South Korea
15784,4496,2024-04-24,Asus ZenBook,Laptop,1,1099.0,Cash,Offline,Russia
15785,1300,2024-04-24,Logitech MX Master Mouse,Accessory,1,109.0,Card,Online,USA
15786,3147,2024-04-24,Mechanical Keyboard,Accessory,1,159.0,Online,Offline,China
15787,4478,2024-04-24,Lenovo ThinkPad X1,Laptop,1,1499.0,Cash,Offline,Russia
15788,3491,2024-04-24,MacBook Pro 16,Laptop,1,2099.0,Online,Offline,USA
15789,3146,2024-04-24,Screen Protector,Accessory,1,40.0,Online,Online,USA
15790,1257,2024-04-24,HDMI Cable,Accessory,1,18.0,Online,Offline,USA
15791,1826,2024-04-24,Samsung Galaxy S23,Phone,1,999.0,Online,Offline,USA
15792,3146,2024-04-24,Samsung Galaxy S23,Phone,1,999.0,Online,Online,USA
15793,513,2024-04-24,USB-C Charger,Accessory,1,34.0,Online,Online,Germany
15794,2638,2024-04-24,Apple AirPods Pro,Accessory,1,259.0,Online,Offline,USA
15795,495,2024-04-24,Asus ZenBook,Laptop,2,1099.0,Card,Online,UAE
15796,1190,2024-04-24,Logitech MX Master Mouse,Accessory,1,109.0,Online,Online,USA
15797,3671,2024-04-24,Dell XPS 15,Laptop,1,1599.0,Cash,Offline,China
15798,1343,2024-04-24,Samsung Travel Adapter,Accessory,2,34.0,Cash,Online,Germany
15799,1691,2024-04-25,Screen Protector,Accessory,1,40.0,Cash,Online,Russia
15800,930,2024-04-25,Apple 20W USB-C Power Adapter,Accessory,2,22.0,Cash,Online,UK
15801,423,2024-04-25,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Offline,China
15802,222,2024-04-25,Apple AirPods Pro,Accessory,1,259.0,Online,Online,Russia
15803,2389,2024-04-25,Apple AirPods Pro,Accessory,1,259.0,Cash,Online,China
15804,1109,2024-04-25,Samsung Travel Adapter,Accessory,1,34.0,Card,Online,France
15805,1361,2024-04-25,Apple AirPods Pro,Accessory,2,259.0,Cash,Offline,France
15806,1937,2024-04-25,Mechanical Keyboard,Accessory,1,159.0,Online,Online,China
15807,2706,2024-04-25,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Offline,France
15808,2527,2024-04-25,Screen Protector,Accessory,2,40.0,Cash,Online,France
15809,222,2024-04-25,Screen Protector,Accessory,1,40.0,Online,Online,Russia
15810,4572,2024-04-25,Samsung Galaxy Tab S8,Tablet,1,849.0,Online,Offline,China
15811,2899,2024-04-25,Screen Protector,Accessory,1,40.0,Card,Online,USA
15812,4113,2024-04-25,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Online,Spain
15813,1083,2024-04-25,Logitech MX Master Mouse,Accessory,2,109.0,Card,Online,China
15814,825,2024-04-25,Dell XPS 15,Laptop,1,1599.0,Online,Online,China
15815,3056,2024-04-25,MacBook Air 13,Laptop,1,1199.0,Cash,Offline,USA
15816,1376,2024-04-25,Dell XPS 13,Laptop,1,1299.0,Online,Online,Spain
15817,1070,2024-04-25,Xiaomi Mi 11,Phone,1,549.0,Card,Online,China
15818,1691,2024-04-25,Xiaomi Mi 11,Phone,1,549.0,Cash,Online,Russia
15819,4656,2024-04-25,Apple AirPods Pro,Accessory,1,259.0,Card,Offline,USA
15820,1789,2024-04-25,Samsung Travel Adapter,Accessory,1,34.0,Online,Online,Russia
15821,222,2024-04-25,iPhone 15,Phone,1,1249.0,Online,Online,Russia
15822,655,2024-04-25,Apple AirPods Pro,Accessory,1,259.0,Cash,Online,China
15823,4018,2024-04-25,Lenovo ThinkPad X1,Laptop,1,1499.0,Card,Offline,UK
15824,140,2024-04-25,Apple AirPods Pro,Accessory,3,259.0,Card,Offline,Russia
15825,1892,2024-04-25,MacBook Air 13,Laptop,1,1199.0,Card,Offline,Germany
15826,423,2024-04-25,iPhone 14,Phone,1,1049.0,Online,Offline,China
15827,222,2024-04-25,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Online,Online,Russia
15828,675,2024-04-25,Apple Pencil,Accessory,1,129.0,Card,Offline,USA
15829,4238,2024-04-25,Logitech MX Master Mouse,Accessory,1,109.0,Card,Online,USA
15830,1789,2024-04-25,Samsung Galaxy S23,Phone,1,999.0,Online,Online,Russia
15831,1527,2024-04-25,Samsung Travel Adapter,Accessory,2,34.0,Cash,Offline,China
15832,3849,2024-04-25,Asus ZenBook,Laptop,1,1099.0,Card,Online,Germany
15833,4579,2024-04-25,iPhone 14,Phone,1,1049.0,Card,Online,China
15834,1805,2024-04-25,Mechanical Keyboard,Accessory,1,159.0,Online,Offline,China
15835,2675,2024-04-25,Samsung Travel Adapter,Accessory,1,34.0,Card,Offline,France
15836,1742,2024-04-26,USB-C Charger,Accessory,1,34.0,Cash,Online,Russia
15837,4414,2024-04-26,Xiaomi Mi 11,Phone,1,549.0,Cash,Online,South Korea
15838,1304,2024-04-26,Apple AirPods Pro,Accessory,1,259.0,Card,Online,UAE
15839,2521,2024-04-26,Samsung Travel Adapter,Accessory,3,34.0,Online,Offline,Russia
15840,2374,2024-04-26,Mechanical Keyboard,Accessory,1,159.0,Card,Online,UAE
15841,4009,2024-04-26,Apple AirPods Pro,Accessory,1,259.0,Online,Online,Germany
15842,2180,2024-04-26,Sony WH-1000XM4,Accessory,1,359.0,Card,Online,Japan
15843,4120,2024-04-26,Xiaomi Redmi Note 12,Phone,1,399.0,Online,Online,France
15844,719,2024-04-26,iPhone 14,Phone,1,1049.0,Cash,Online,Russia
15845,4376,2024-04-26,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Cash,Online,China
15846,4698,2024-04-26,MacBook Pro 16,Laptop,1,2099.0,Online,Offline,Spain
15847,4009,2024-04-26,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Online,Online,Germany
15848,844,2024-04-26,Xiaomi Redmi Note 12,Phone,1,399.0,Cash,Offline,France
15849,844,2024-04-26,Screen Protector,Accessory,1,40.0,Cash,Offline,France
15850,3914,2024-04-26,Xiaomi Mi 11,Phone,1,549.0,Online,Offline,UK
15851,2065,2024-04-26,Apple Mouse,Accessory,1,99.0,Online,Online,Japan
15852,1353,2024-04-26,Apple 20W USB-C Power Adapter,Accessory,2,22.0,Card,Offline,China
15853,2373,2024-04-26,Apple Mouse,Accessory,1,99.0,Online,Online,USA
15854,2373,2024-04-26,MacBook Air 13,Laptop,1,1199.0,Online,Online,USA
15855,4120,2024-04-26,USB-C Charger,Accessory,1,34.0,Online,Online,France
15856,1304,2024-04-26,iPhone 15,Phone,1,1249.0,Card,Online,UAE
15857,1304,2024-04-26,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Online,UAE
15858,4009,2024-04-26,iPhone 15,Phone,2,1249.0,Online,Online,Germany
15859,3798,2024-04-26,Asus ZenBook,Laptop,1,1099.0,Card,Online,USA
15860,3391,2024-04-27,Samsung Travel Adapter,Accessory,1,34.0,Cash,Offline,USA
15861,4704,2024-04-27,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Cash,Offline,Russia
15862,2934,2024-04-27,Samsung Travel Adapter,Accessory,1,34.0,Online,Online,USA
15863,3513,2024-04-27,Mechanical Keyboard,Accessory,1,159.0,Cash,Offline,Spain
15864,119,2024-04-27,HP Spectre x360,Laptop,1,1399.0,Card,Offline,China
15865,1029,2024-04-27,Samsung Travel Adapter,Accessory,1,34.0,Online,Offline,China
15866,4343,2024-04-27,Samsung Galaxy Tab S8,Tablet,1,849.0,Cash,Offline,France
15867,1029,2024-04-27,Samsung Galaxy S23,Phone,1,999.0,Online,Offline,China
15868,1280,2024-04-27,Mechanical Keyboard,Accessory,1,159.0,Online,Online,France
15869,3391,2024-04-27,Screen Protector,Accessory,1,40.0,Cash,Offline,USA
15870,180,2024-04-27,Logitech MX Master Mouse,Accessory,1,109.0,Online,Online,Japan
15871,2009,2024-04-27,Screen Protector,Accessory,1,40.0,Cash,Offline,Spain
15872,1084,2024-04-27,iPad Pro 12.9,Tablet,1,1149.0,Online,Online,Russia
15873,4517,2024-04-27,iPhone 13,Phone,1,849.0,Card,Online,Russia
15874,4517,2024-04-27,Apple AirPods Pro,Accessory,1,259.0,Card,Online,Russia
15875,551,2024-04-27,Logitech MX Master Mouse,Accessory,2,109.0,Card,Offline,Spain
15876,2818,2024-04-27,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,USA
15877,2818,2024-04-27,iPhone 14,Phone,1,1049.0,Online,Online,USA
15878,2899,2024-04-27,MacBook Air 13,Laptop,1,1199.0,Online,Online,UAE
15879,4517,2024-04-27,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Online,Russia
15880,4136,2024-04-27,USB-C Charger,Accessory,1,34.0,Cash,Offline,USA
15881,985,2024-04-27,HDMI Cable,Accessory,3,18.0,Online,Online,Russia
15882,606,2024-04-27,Lenovo ThinkPad X1,Laptop,1,1499.0,Cash,Online,USA
15883,746,2024-04-27,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Cash,Offline,Russia
15884,746,2024-04-27,Screen Protector,Accessory,1,40.0,Cash,Offline,Russia
15885,1084,2024-04-27,Apple AirPods Pro,Accessory,1,259.0,Online,Online,Russia
15886,3391,2024-04-27,Samsung Galaxy S23,Phone,1,999.0,Cash,Offline,USA
15887,3755,2024-04-27,Samsung Travel Adapter,Accessory,1,34.0,Online,Online,Spain
15888,746,2024-04-27,iPhone 14,Phone,1,1049.0,Cash,Offline,Russia
15889,1029,2024-04-27,Sony WH-1000XM4,Accessory,1,359.0,Online,Offline,China
15890,505,2024-04-28,Dell XPS 13,Laptop,1,1299.0,Online,Online,Russia
15891,1793,2024-04-28,Apple Pencil,Accessory,1,129.0,Card,Offline,USA
15892,4647,2024-04-28,USB-C Charger,Accessory,1,34.0,Cash,Offline,South Korea
15893,104,2024-04-28,Samsung Galaxy S23,Phone,1,999.0,Online,Offline,Japan
15894,732,2024-04-28,Asus ZenBook,Laptop,1,1099.0,Cash,Online,UAE
15895,1309,2024-04-28,iPad 9th Gen,Tablet,1,549.0,Card,Online,China
15896,2583,2024-04-28,Apple Mouse,Accessory,1,99.0,Cash,Online,Russia
15897,995,2024-04-28,Mechanical Keyboard,Accessory,1,159.0,Online,Online,USA
15898,3349,2024-04-28,Apple Mouse,Accessory,1,99.0,Cash,Offline,USA
15899,3855,2024-04-28,Samsung Galaxy Tab S8,Tablet,1,849.0,Card,Online,USA
15900,3912,2024-04-28,iPad 9th Gen,Tablet,1,549.0,Cash,Online,USA
15901,471,2024-04-28,Screen Protector,Accessory,1,40.0,Card,Offline,China
15902,2583,2024-04-28,MacBook Pro 16,Laptop,2,2099.0,Cash,Online,Russia
15903,4513,2024-04-28,Dell XPS 15,Laptop,1,1599.0,Card,Online,Russia
15904,3912,2024-04-28,Apple Pencil,Accessory,1,129.0,Cash,Online,USA
15905,3912,2024-04-28,Screen Protector,Accessory,1,40.0,Cash,Online,USA
15906,471,2024-04-28,Samsung Travel Adapter,Accessory,1,34.0,Card,Offline,China
15907,471,2024-04-28,Samsung Galaxy S21,Phone,1,799.0,Card,Offline,China
15908,104,2024-04-28,Screen Protector,Accessory,1,40.0,Online,Offline,Japan
15909,2480,2024-04-28,Apple Pencil,Accessory,1,129.0,Card,Offline,USA
15910,414,2024-04-28,Google Pixel 7,Phone,1,749.0,Card,Online,China
15911,4647,2024-04-28,Google Pixel 7,Phone,2,749.0,Cash,Offline,South Korea
15912,230,2024-04-28,Apple AirPods Pro,Accessory,1,259.0,Cash,Online,Russia
15913,1162,2024-04-28,Dell XPS 13,Laptop,1,1299.0,Cash,Offline,France
15914,452,2024-04-28,Dell XPS 15,Laptop,1,1599.0,Cash,Offline,USA
15915,482,2024-04-28,Apple AirPods Pro,Accessory,1,259.0,Online,Online,China
15916,2212,2024-04-28,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Online,Russia
15917,3103,2024-04-28,Screen Protector,Accessory,1,40.0,Card,Offline,France
15918,1846,2024-04-28,USB-C Charger,Accessory,1,34.0,Cash,Online,France
15919,3103,2024-04-28,Samsung Galaxy S23,Phone,1,999.0,Card,Offline,France
15920,2246,2024-04-28,Apple Pencil,Accessory,2,129.0,Card,Online,UK
15921,3103,2024-04-28,Samsung Travel Adapter,Accessory,1,34.0,Card,Offline,France
15922,326,2024-04-28,Sony WH-1000XM4,Accessory,1,359.0,Cash,Online,Germany
15923,1847,2024-04-29,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Cash,Offline,China
15924,1847,2024-04-29,iPhone 15,Phone,1,1249.0,Cash,Offline,China
15925,4132,2024-04-29,Mechanical Keyboard,Accessory,1,159.0,Online,Online,UK
15926,4775,2024-04-29,Dell XPS 15,Laptop,1,1599.0,Cash,Online,China
15927,4168,2024-04-29,Screen Protector,Accessory,1,40.0,Card,Online,USA
15928,2523,2024-04-29,Samsung Travel Adapter,Accessory,1,34.0,Online,Offline,Japan
15929,3940,2024-04-29,iPhone 15,Phone,1,1249.0,Cash,Online,USA
15930,1873,2024-04-29,USB-C Charger,Accessory,1,34.0,Cash,Offline,USA
15931,2795,2024-04-29,Lenovo ThinkPad X1,Laptop,1,1499.0,Cash,Offline,China
15932,3940,2024-04-29,Screen Protector,Accessory,1,40.0,Cash,Online,USA
15933,4168,2024-04-29,Apple AirPods Pro,Accessory,1,259.0,Card,Online,USA
15934,1847,2024-04-29,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Cash,Offline,China
15935,32,2024-04-29,MacBook Air 13,Laptop,1,1199.0,Online,Online,Russia
15936,4244,2024-04-29,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Cash,Online,Russia
15937,4168,2024-04-29,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Online,USA
15938,2808,2024-04-29,HDMI Cable,Accessory,1,18.0,Card,Online,USA
15939,1525,2024-04-29,Lenovo ThinkPad X1,Laptop,2,1499.0,Cash,Offline,China
15940,32,2024-04-29,Apple Mouse,Accessory,1,99.0,Online,Online,Russia
15941,4752,2024-04-29,Lenovo ThinkPad X1,Laptop,1,1499.0,Cash,Offline,Russia
15942,88,2024-04-29,Samsung Travel Adapter,Accessory,1,34.0,Cash,Online,Germany
15943,682,2024-04-29,Apple AirPods Pro,Accessory,1,259.0,Online,Offline,France
15944,2967,2024-04-29,Samsung Galaxy Tab S8,Tablet,1,849.0,Card,Offline,Germany
15945,1928,2024-04-29,Xiaomi Mi 11,Phone,1,549.0,Cash,Offline,Germany
15946,682,2024-04-29,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Offline,France
15947,2508,2024-04-29,Asus ZenBook,Laptop,1,1099.0,Card,Offline,UK
15948,682,2024-04-29,iPad 9th Gen,Tablet,1,549.0,Online,Offline,France
15949,4168,2024-04-29,iPhone 13,Phone,1,849.0,Card,Online,USA
15950,2071,2024-04-29,Asus ZenBook,Laptop,1,1099.0,Cash,Online,USA
15951,3940,2024-04-29,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Cash,Online,USA
15952,1847,2024-04-29,Screen Protector,Accessory,1,40.0,Cash,Offline,China
15953,2693,2024-04-29,Samsung Travel Adapter,Accessory,1,34.0,Online,Offline,UK
15954,2693,2024-04-29,Screen Protector,Accessory,1,40.0,Online,Offline,UK
15955,300,2024-04-29,Apple 20W USB-C Power Adapter,Accessory,2,22.0,Card,Online,Russia
15956,2693,2024-04-29,Samsung Galaxy S23,Phone,1,999.0,Online,Offline,UK
15957,4218,2024-04-30,Apple Mouse,Accessory,1,99.0,Card,Online,Japan
15958,1528,2024-04-30,Screen Protector,Accessory,1,40.0,Online,Online,Russia
15959,2533,2024-04-30,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Cash,Offline,France
15960,2533,2024-04-30,iPhone 14,Phone,2,1049.0,Cash,Offline,France
15961,993,2024-04-30,Samsung Galaxy S21,Phone,1,799.0,Cash,Online,China
15962,1146,2024-04-30,Apple AirPods Pro,Accessory,1,259.0,Cash,Offline,USA
15963,1528,2024-04-30,Samsung Galaxy S21,Phone,1,799.0,Online,Online,Russia
15964,990,2024-04-30,Sony WH-1000XM4,Accessory,1,359.0,Cash,Online,South Korea
15965,4378,2024-04-30,Xiaomi Mi 11,Phone,1,549.0,Card,Offline,Japan
15966,4448,2024-04-30,Samsung Travel Adapter,Accessory,3,34.0,Card,Offline,USA
15967,1976,2024-04-30,Screen Protector,Accessory,1,40.0,Cash,Online,Germany
15968,2149,2024-04-30,Samsung Galaxy S23,Phone,1,999.0,Card,Online,USA
15969,1273,2024-04-30,Logitech MX Master Mouse,Accessory,2,109.0,Card,Offline,USA
15970,264,2024-04-30,Samsung Galaxy S21,Phone,1,799.0,Online,Offline,UK
15971,264,2024-04-30,Samsung Travel Adapter,Accessory,1,34.0,Online,Offline,UK
15972,4506,2024-04-30,Samsung Galaxy S21,Phone,1,799.0,Card,Offline,USA
15973,2533,2024-04-30,Apple AirPods Pro,Accessory,1,259.0,Cash,Offline,France
15974,423,2024-04-30,Apple Mouse,Accessory,1,99.0,Cash,Online,USA
15975,1486,2024-04-30,Google Pixel 7,Phone,1,749.0,Card,Offline,China
15976,4267,2024-04-30,Dell XPS 15,Laptop,1,1599.0,Online,Offline,USA
15977,2965,2024-04-30,USB-C Charger,Accessory,1,34.0,Cash,Offline,France
15978,4394,2024-04-30,Dell XPS 13,Laptop,1,1299.0,Online,Offline,USA
15979,4297,2024-04-30,iPad 9th Gen,Tablet,1,549.0,Cash,Offline,France
15980,4297,2024-04-30,Screen Protector,Accessory,1,40.0,Cash,Offline,France
15981,2546,2024-04-30,Lenovo ThinkPad X1,Laptop,1,1499.0,Card,Online,Japan
15982,3433,2024-04-30,Samsung Galaxy Tab S8,Tablet,1,849.0,Online,Online,China
15983,4499,2024-04-30,HP Spectre x360,Laptop,1,1399.0,Card,Online,Russia
15984,2137,2024-04-30,HDMI Cable,Accessory,2,18.0,Online,Offline,USA
15985,2716,2024-04-30,Apple Mouse,Accessory,1,99.0,Online,Offline,China
15986,1963,2024-04-30,Sony WH-1000XM4,Accessory,1,359.0,Cash,Online,UAE
15987,1963,2024-04-30,Samsung Galaxy S23,Phone,1,999.0,Cash,Online,UAE
15988,2261,2024-04-30,Apple Pencil,Accessory,1,129.0,Cash,Offline,Germany
15989,993,2024-04-30,Samsung Travel Adapter,Accessory,1,34.0,Cash,Online,China
15990,4218,2024-04-30,MacBook Pro 16,Laptop,1,2099.0,Card,Online,Japan
15991,2149,2024-04-30,Screen Protector,Accessory,1,40.0,Card,Online,USA
15992,1976,2024-04-30,MacBook Pro 16,Laptop,1,2099.0,Cash,Online,Germany
15993,423,2024-04-30,MacBook Air 13,Laptop,1,1199.0,Cash,Online,USA
15994,3937,2024-04-30,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Offline,USA
15995,2920,2024-04-30,Samsung Travel Adapter,Accessory,1,34.0,Online,Offline,Japan
15996,2096,2024-04-30,Apple Pencil,Accessory,1,129.0,Cash,Offline,Germany
15997,2210,2024-04-30,Mechanical Keyboard,Accessory,1,159.0,Card,Online,USA
15998,3247,2024-05-01,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Offline,USA
15999,3247,2024-05-01,iPhone 13,Phone,1,849.0,Card,Offline,USA
16000,3883,2024-05-01,Samsung Galaxy S21,Phone,1,799.0,Card,Offline,China
16001,562,2024-05-01,Sony WH-1000XM4,Accessory,1,359.0,Online,Online,Russia
16002,3883,2024-05-01,Samsung Travel Adapter,Accessory,1,34.0,Card,Offline,China
16003,2203,2024-05-01,Dell XPS 13,Laptop,1,1299.0,Online,Online,China
16004,1903,2024-05-01,Apple Mouse,Accessory,1,99.0,Card,Online,Germany
16005,2042,2024-05-01,HDMI Cable,Accessory,3,18.0,Online,Offline,Spain
16006,985,2024-05-01,Asus ZenBook,Laptop,2,1099.0,Card,Offline,France
16007,787,2024-05-01,Apple AirPods Pro,Accessory,2,259.0,Cash,Online,France
16008,687,2024-05-01,HDMI Cable,Accessory,1,18.0,Online,Online,USA
16009,3650,2024-05-01,Xiaomi Mi 11,Phone,1,549.0,Online,Online,UK
16010,4239,2024-05-01,Dell XPS 15,Laptop,1,1599.0,Card,Online,Russia
16011,2943,2024-05-01,Apple Mouse,Accessory,2,99.0,Cash,Offline,USA
16012,4080,2024-05-01,Apple 20W USB-C Power Adapter,Accessory,3,22.0,Online,Online,Spain
16013,1903,2024-05-01,MacBook Pro 16,Laptop,1,2099.0,Card,Online,Germany
16014,2357,2024-05-01,USB-C Charger,Accessory,2,34.0,Online,Offline,UAE
16015,3036,2024-05-01,iPhone 14,Phone,1,1049.0,Online,Offline,UAE
16016,3883,2024-05-01,Screen Protector,Accessory,1,40.0,Card,Offline,China
16017,3247,2024-05-01,Screen Protector,Accessory,1,40.0,Card,Offline,USA
16018,3247,2024-05-01,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,USA
16019,3036,2024-05-01,Screen Protector,Accessory,1,40.0,Online,Offline,UAE
16020,1571,2024-05-01,Apple AirPods Pro,Accessory,1,259.0,Card,Online,Germany
16021,928,2024-05-01,Apple Pencil,Accessory,1,129.0,Card,Offline,USA
16022,651,2024-05-01,USB-C Charger,Accessory,1,34.0,Card,Online,USA
